,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TAVG,TMAX,TMIN
13183,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-06-12,0.85,86.0,95.0,77.0
13184,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-06-13,0.0,88.0,96.0,77.0
13185,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-06-14,,84.0,96.0,
13186,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-06-15,,84.0,,
13187,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-06-16,,86.0,93.0,77.0
13188,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-06-17,,85.0,93.0,
13189,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-06-18,,87.0,95.0,78.0
13190,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-06-19,,85.0,95.0,
13191,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-06-20,,84.0,92.0,
13192,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-06-21,,84.0,94.0,76.0
13193,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-06-22,,83.0,91.0,
13194,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-06-23,,84.0,90.0,78.0
13195,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-06-24,,84.0,94.0,78.0
13196,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-06-25,0.0,84.0,94.0,77.0
13197,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-06-26,,83.0,93.0,77.0
13198,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-06-27,,82.0,90.0,
13199,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-06-28,,81.0,89.0,
13200,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-06-29,,83.0,93.0,76.0
13201,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-06-30,0.0,82.0,93.0,
13202,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-07-01,1.14,82.0,92.0,74.0
13203,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-07-02,1.24,81.0,91.0,
13204,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-07-03,0.91,81.0,90.0,76.0
13205,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-07-04,0.6,82.0,90.0,
13206,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-07-05,0.47,81.0,90.0,
13207,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-07-06,1.45,83.0,94.0,76.0
13208,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-07-07,0.01,86.0,93.0,77.0
13209,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-07-08,0.0,81.0,90.0,
13210,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-07-09,0.19,82.0,89.0,77.0
13211,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-07-10,0.0,83.0,90.0,
13212,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-07-11,0.11,82.0,92.0,77.0
13213,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-07-12,0.21,83.0,90.0,77.0
13214,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-07-13,0.08,81.0,92.0,
13215,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-07-14,1.74,83.0,91.0,77.0
13216,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-07-15,0.39,83.0,91.0,77.0
13217,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-07-16,0.08,83.0,89.0,77.0
13218,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-07-17,0.0,84.0,94.0,
13219,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-07-18,,84.0,90.0,
13220,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-07-19,0.04,81.0,89.0,76.0
13221,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-07-20,0.28,81.0,87.0,
13222,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-07-21,0.24,82.0,92.0,76.0
13223,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-07-22,0.03,82.0,89.0,77.0
13224,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-07-23,2.41,82.0,89.0,75.0
13225,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-07-24,0.0,83.0,89.0,
13226,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-07-25,0.29,81.0,88.0,
13227,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-07-26,1.57,78.0,,76.0
13228,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-07-27,2.86,79.0,84.0,77.0
13229,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-07-28,4.35,82.0,,77.0
13230,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-07-29,1.67,85.0,90.0,79.0
13231,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-07-30,0.12,84.0,87.0,
13232,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-07-31,0.15,84.0,89.0,
13233,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-08-01,0.22,85.0,91.0,80.0
13234,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-08-02,0.55,82.0,87.0,80.0
13235,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-08-03,1.16,82.0,87.0,78.0
13236,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-08-04,0.04,83.0,88.0,78.0
13237,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-08-05,0.0,84.0,91.0,78.0
13238,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-08-06,0.02,84.0,89.0,79.0
13239,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-08-07,0.5,85.0,92.0,
13240,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-08-08,0.0,82.0,89.0,79.0
13241,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-08-09,0.22,85.0,94.0,78.0
13242,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-08-10,0.0,86.0,93.0,78.0
13243,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-08-11,,86.0,94.0,78.0
13244,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-08-12,,83.0,92.0,79.0
13245,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-08-13,,84.0,92.0,77.0
13246,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-08-14,,81.0,89.0,
13247,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-08-15,,85.0,94.0,77.0
13248,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-08-16,,83.0,92.0,
13249,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-08-17,,88.0,97.0,77.0
13250,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-08-18,,83.0,94.0,
13251,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-08-19,,81.0,89.0,75.0
13252,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-08-20,,84.0,90.0,75.0
13253,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-08-21,0.48,80.0,85.0,
13254,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-08-22,3.25,81.0,89.0,77.0
13255,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-08-23,0.13,83.0,,76.0
13256,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-08-24,0.01,81.0,88.0,
13257,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-08-25,0.02,79.0,83.0,76.0
13258,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-08-26,2.69,80.0,90.0,74.0
13259,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-08-27,0.36,82.0,92.0,
13260,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-08-28,0.1,82.0,,
13261,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-08-29,0.37,83.0,93.0,64.0
13262,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-08-30,1.43,83.0,87.0,78.0
13263,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-08-31,0.4,81.0,86.0,
13264,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-09-01,0.73,83.0,89.0,77.0
13265,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-09-02,0.18,84.0,90.0,79.0
13266,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-09-03,0.1,85.0,91.0,80.0
13267,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-09-04,0.0,84.0,90.0,
13268,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-09-05,0.41,80.0,87.0,
13269,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-09-06,0.0,83.0,92.0,74.0
13270,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-09-07,,87.0,95.0,76.0
13271,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-09-08,,87.0,93.0,80.0
13272,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-09-09,,85.0,92.0,77.0
13273,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-09-10,,87.0,96.0,78.0
13274,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-09-11,,79.0,81.0,
13275,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-09-12,,78.0,,76.0
13276,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-09-13,,84.0,91.0,76.0
13277,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-09-14,0.0,85.0,92.0,80.0
13278,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-09-15,0.09,85.0,91.0,80.0
13279,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-09-16,0.0,84.0,93.0,79.0
13280,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-09-17,0.12,84.0,94.0,
13281,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-09-18,0.5,83.0,91.0,
13282,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-09-19,0.07,80.0,92.0,
13283,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-09-20,1.24,81.0,91.0,76.0
13284,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-09-21,0.38,83.0,91.0,76.0
13285,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-09-22,0.06,82.0,89.0,
13286,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-09-23,0.62,80.0,84.0,
13287,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-09-24,0.02,85.0,93.0,73.0
13288,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-09-25,0.0,82.0,90.0,
13289,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-09-26,1.15,80.0,86.0,76.0
13290,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-09-27,0.54,84.0,91.0,75.0
13291,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-09-28,0.03,84.0,89.0,
13292,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-09-29,0.0,82.0,87.0,78.0
13293,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-09-30,0.14,80.0,88.0,77.0
13294,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-10-01,1.51,81.0,86.0,76.0
13295,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-10-02,0.0,82.0,88.0,
13296,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-10-03,0.13,80.0,90.0,
13297,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-10-04,1.39,84.0,89.0,74.0
13298,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-10-05,0.43,82.0,86.0,77.0
13299,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-10-06,0.01,82.0,92.0,
13300,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-10-07,0.36,83.0,89.0,74.0
13301,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-10-08,0.0,80.0,83.0,76.0
13302,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-10-09,0.02,80.0,82.0,
13303,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-10-10,0.0,80.0,89.0,
13304,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-10-11,0.38,82.0,90.0,76.0
13305,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-10-12,0.46,83.0,90.0,
13306,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-10-13,0.04,81.0,87.0,
13307,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-10-14,3.41,80.0,86.0,77.0
13308,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-10-15,0.54,83.0,87.0,76.0
13309,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-10-16,0.0,82.0,92.0,
13310,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-10-17,0.06,83.0,90.0,77.0
13311,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-10-18,0.17,83.0,92.0,
13312,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-10-19,0.0,81.0,86.0,76.0
13313,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-10-20,,85.0,93.0,77.0
13314,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-10-21,0.03,83.0,88.0,79.0
13315,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-10-22,0.0,85.0,92.0,78.0
13316,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-10-23,0.59,81.0,88.0,
13317,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-10-24,,82.0,91.0,
13318,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-10-25,,81.0,88.0,73.0
13319,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-10-26,0.0,83.0,87.0,77.0
13320,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-10-27,0.0,82.0,88.0,76.0
13321,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-10-28,0.56,83.0,91.0,77.0
13322,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-10-29,0.0,83.0,89.0,73.0
13323,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-10-30,0.01,81.0,89.0,76.0
13324,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-10-31,0.2,77.0,80.0,
13325,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-11-01,1.32,76.0,77.0,73.0
13326,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-11-02,0.57,79.0,,75.0
13327,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-11-03,0.04,83.0,91.0,75.0
13328,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-11-04,0.13,79.0,85.0,76.0
13329,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-11-05,0.38,79.0,85.0,
13330,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-11-06,0.0,83.0,94.0,76.0
13331,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-11-07,,84.0,91.0,
13332,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-11-08,,84.0,93.0,75.0
13333,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-11-09,,77.0,81.0,
13334,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-11-10,,82.0,92.0,75.0
13335,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-11-11,,81.0,89.0,75.0
13336,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-11-12,,83.0,90.0,75.0
13337,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-11-13,,83.0,89.0,76.0
13338,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-11-14,,82.0,89.0,
13339,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-11-15,,83.0,91.0,
13340,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-11-16,,80.0,,
13341,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-11-17,0.0,80.0,88.0,75.0
13342,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-11-18,0.34,81.0,92.0,
13343,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-11-19,0.0,84.0,90.0,77.0
13344,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-11-20,0.01,82.0,92.0,
13345,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-11-21,0.0,81.0,90.0,
13346,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-11-22,0.0,81.0,90.0,74.0
13347,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-11-23,0.24,83.0,91.0,74.0
13348,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-11-24,0.09,80.0,89.0,76.0
13349,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-11-25,0.33,83.0,91.0,71.0
13350,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-11-26,0.0,81.0,91.0,
13351,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-11-27,0.0,83.0,92.0,74.0
13352,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-11-28,0.02,83.0,92.0,75.0
13353,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-11-29,0.0,84.0,91.0,76.0
13354,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-11-30,0.04,80.0,86.0,
13355,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-12-01,1.23,81.0,89.0,76.0
13356,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-12-02,0.02,83.0,,76.0
13357,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-12-03,0.0,82.0,92.0,74.0
13358,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-12-04,0.0,82.0,90.0,74.0
13359,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-12-05,0.0,81.0,88.0,76.0
13360,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-12-06,0.04,82.0,89.0,75.0
13361,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-12-07,0.0,81.0,88.0,
13362,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-12-08,0.81,80.0,86.0,76.0
13363,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-12-09,0.06,80.0,89.0,
13364,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-12-10,0.01,80.0,87.0,77.0
13365,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-12-11,0.0,81.0,85.0,
13366,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-12-12,0.11,80.0,85.0,76.0
13367,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-12-13,0.14,81.0,87.0,73.0
13368,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-12-14,0.0,79.0,87.0,
13369,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-12-15,,77.0,85.0,
13370,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-12-16,,77.0,82.0,70.0
13371,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-12-17,0.05,78.0,82.0,72.0
13372,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-12-18,0.1,76.0,81.0,72.0
13373,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-12-19,0.59,78.0,84.0,74.0
13374,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-12-20,0.8,80.0,88.0,
13375,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-12-21,0.02,80.0,84.0,76.0
13376,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-12-22,0.0,80.0,86.0,76.0
13377,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-12-23,0.02,80.0,86.0,74.0
13378,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-12-24,0.0,82.0,92.0,
13379,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-12-25,0.0,81.0,91.0,74.0
13380,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-12-26,0.14,80.0,86.0,76.0
13381,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-12-27,0.03,78.0,81.0,
13382,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-12-28,0.25,79.0,87.0,
13383,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-12-29,0.0,78.0,85.0,
13384,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-12-30,,77.0,86.0,
13385,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2017-12-31,,77.0,88.0,68.0
13386,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2018-01-01,,77.0,85.0,70.0
13387,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2018-01-02,,80.0,85.0,72.0
13388,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2018-01-03,,79.0,85.0,
13389,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2018-01-04,0.0,81.0,90.0,74.0
13390,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2018-01-05,,83.0,91.0,73.0
13391,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2018-01-06,,83.0,92.0,76.0
13392,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2018-01-07,,80.0,88.0,
13393,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2018-01-08,,79.0,89.0,73.0
13394,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2018-01-09,,81.0,91.0,72.0
13395,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2018-01-10,,81.0,88.0,
13396,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2018-01-11,0.0,79.0,85.0,
13397,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2018-01-12,0.0,78.0,85.0,
13398,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2018-01-13,,78.0,86.0,
13399,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2018-01-14,,78.0,86.0,71.0
13400,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2018-01-15,,79.0,87.0,72.0
13401,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2018-01-16,,78.0,87.0,73.0
13402,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2018-01-17,,78.0,84.0,
13403,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2018-01-18,,81.0,,73.0
13404,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2018-01-19,0.02,79.0,87.0,
13405,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2018-01-20,0.0,80.0,90.0,72.0
13406,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2018-01-21,,80.0,87.0,72.0
13407,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2018-01-22,,79.0,86.0,74.0
13408,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2018-01-23,,78.0,86.0,71.0
13409,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2018-01-24,0.02,78.0,85.0,71.0
13410,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2018-01-25,0.63,80.0,89.0,73.0
13411,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2018-01-26,0.0,81.0,90.0,73.0
13412,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2018-01-27,0.17,77.0,79.0,
13413,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2018-01-28,0.41,78.0,83.0,
13414,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2018-01-29,0.0,78.0,86.0,72.0
13415,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2018-01-30,0.09,78.0,88.0,73.0
13416,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2018-01-31,0.0,78.0,84.0,
13417,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2018-02-01,0.0,80.0,89.0,72.0
13418,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2018-02-02,,79.0,89.0,
13419,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2018-02-03,,78.0,86.0,70.0
13420,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2018-02-04,,80.0,90.0,71.0
13421,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2018-02-05,,78.0,85.0,
13422,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2018-02-06,,76.0,85.0,
13423,RP000098430,"SCIENCE GARDEN, RP",14.633,121.017,46.0,2018-02-07,0.0,77.0,82.0,69.0
